"entrez_id"	"final_symbol"	"ENSG_id"	"gene_symbol"	"Gencode_symbol"	"Aliase"
"347686"	"SNORD64"	"ENSG00000276610"	"SNORD64"	"SNORD64"	"HBII-13|SNORD64"
"692106"	"SNORD65"	"ENSG00000277512"	"SNORD65"	"SNORD65"	"HBII-135|SNORD65A|SNORD65"
"109616980"	"SNORD65B"	"ENSG00000238936"	"SNORD65B"	"SNORD65B"	"SNORD65B"
"109616981"	"SNORD65C"	"ENSG00000212264"	"SNORD65C"	"SNORD65C"	"SNORD65C"
"692107"	"SNORD66"	"ENSG00000212158"	"SNORD66"	"SNORD66"	"HBII-142|SNORD66"
"692108"	"SNORD67"	"ENSG00000212135"	"SNORD67"	"SNORD67"	"HBII-166|SNORD67"
"692109"	"SNORD69"	"ENSG00000212452"	"SNORD69"	"SNORD69"	"HBII-210|SNORD69"
"692076"	"SNORD7"	"ENSG00000207297"	"SNORD7"	"SNORD7"	"Z30|mgU6-47|SNORD7"
"692110"	"SNORD70"	"ENSG00000212534"	"SNORD70"	"SNORD70"	"HBII-234|SNORD70A|SNORD70"
"692111"	"SNORD71"	"ENSG00000223224"	"SNORD71"	"SNORD71"	"HBII-239|MIRN768|hsa-mir-768|SNORD71"
"619564"	"SNORD72"	"ENSG00000212296"	"SNORD72"	"SNORD72"	"HBII-240|SNORD72"
"8944"	"SNORD73A"	"ENSG00000208797"	"SNORD73A"	"SNORD73A"	"RNU73|RNU73A|U73|U73a|SNORD73A"
"114655"	"SNORD73B"	"ENSG00000201264"	"SNORD73B"	"SNORD73B"	"RNU73B|U73B|SNORD73B"
"109617014"	"SNORD74B"	"ENSG00000201025"	"SNORD74B"	"SNORD74B"	"SNORD74B"
"109616982"	"SNORD77B"	"ENSG00000212414"	"SNORD77B"	"SNORD77B"	"SNORD77B"
"124900589"	"SNORD79"	"ENSG00000251878"	"LOC124900589"	"SNORD79"	NA
"319103"	"SNORD8"	"ENSG00000200785"	"SNORD8"	"SNORD8"	"RNU6C|mgU6-53|SNORD8"
"124900422"	"SNORD81"	"ENSG00000199934"	"LOC124900422"	"SNORD81"	NA
"25826"	"SNORD82"	"ENSG00000202400"	"SNORD82"	"SNORD82"	"RNU82|U82|Z25|SNORD82"
"124903098"	"SNORD83"	"ENSG00000223294"	"LOC124903098"	"SNORD83"	NA
"116937"	"SNORD83A"	"ENSG00000209482"	"SNORD83A"	"SNORD83A"	"RNU83A|U83A|SNORD83A"
"116938"	"SNORD83B"	"ENSG00000209480"	"SNORD83B"	"SNORD83B"	"RNU83B|U83B|SNORD83B"
"692199"	"SNORD84"	"ENSG00000265236"	"SNORD84"	"SNORD84"	"U84|SNORD84"
"692201"	"SNORD86"	"ENSG00000212498"	"SNORD86"	"SNORD86"	"U86|SNORD86"
"692202"	"SNORD88A"	"ENSG00000221241"	"SNORD88A"	"SNORD88A"	"HBII-180A|SNORD88A"
"692205"	"SNORD89"	"ENSG00000212283"	"SNORD89"	"SNORD89"	"HBII-289|SNORD89"
"692053"	"SNORD9"	"ENSG00000199436"	"SNORD9"	"SNORD9"	"mgU6-53B|SNORD9"
"692206"	"SNORD90"	"ENSG00000212447"	"SNORD90"	"SNORD90"	"HBII-295|SNORD90"
"692209"	"SNORD92"	"ENSG00000264994"	"SNORD92"	"SNORD92"	"HBII-316|SNORD92"
"692210"	"SNORD93"	"ENSG00000221740"	"SNORD93"	"SNORD93"	"HBII-336|SNORD93"
"692225"	"SNORD94"	"ENSG00000208772"	"SNORD94"	"SNORD94"	"U94|SNORD94"
"619570"	"SNORD95"	"ENSG00000264549"	"SNORD95"	"SNORD95"	"U95|SNORD95"
"619571"	"SNORD96A"	"ENSG00000272296"	"SNORD96A"	"SNORD96A"	"U96A|SNORD96A"
"692226"	"SNORD96B"	"ENSG00000208883"	"SNORD96B"	"SNORD96B"	"U96b|SNORD96B"
"692223"	"SNORD97"	"ENSG00000238622"	"SNORD97"	"SNORD97"	"U97|SNORD97"
"692211"	"SNORD98"	"ENSG00000283551"	"SNORD98"	"SNORD98"	"HBII-419|SNORD98"
"692212"	"SNORD99"	"ENSG00000221539"	"SNORD99"	"SNORD99"	"HBII-420|SNORD99"
"9751"	"SNPH"	"ENSG00000101298"	"SNPH"	"SNPH"	"SNPH"
"54861"	"SNRK"	"ENSG00000163788"	"SNRK"	"SNRK"	"HSNFRK|SNRK"
"23020"	"SNRNP200"	"ENSG00000144028"	"SNRNP200"	"SNRNP200"	"ASCC3L1|BRR2|HELIC2|RP33|U5-200KD|SNRNP200"
"79622"	"SNRNP25"	"ENSG00000161981"	"SNRNP25"	"SNRNP25"	"C16orf33|SNRNP25"
"11017"	"SNRNP27"	"ENSG00000124380"	"SNRNP27"	"SNRNP27"	"27K|RY1|SNRNP27"
"11066"	"SNRNP35"	"ENSG00000184209"	"SNRNP35"	"SNRNP35"	"HM-1|HM1|U1SNRNPBP|SNRNP35"
"9410"	"SNRNP40"	"ENSG00000060688"	"SNRNP40"	"SNRNP40"	"40K|HPRP8BP|PRP8BP|PRPF8BP|SPF38|WDR57|SNRNP40"
"154007"	"SNRNP48"	"ENSG00000168566"	"SNRNP48"	"SNRNP48"	"C6orf151|dJ336K20B.1|dJ512B11.2|SNRNP48"
"6625"	"SNRNP70"	"ENSG00000104852"	"SNRNP70"	"SNRNP70"	"RNPU1Z|RPU1|SNRP70|Snp1|U1-70K|U170K|U1AP|U1RNP|SNRNP70"
"6632"	"SNRPD1"	"ENSG00000167088"	"SNRPD1"	"SNRPD1"	"HsT2456|SMD1|SNRPD|Sm-D1|SNRPD1"
"6634"	"SNRPD3"	"ENSG00000100028"	"SNRPD3"	"SNRPD3"	"SMD3|Sm-D3|SNRPD3"
"105369921"	"SNRPF-DT"	"ENSG00000258343"	"SNRPF-DT"	"SNRPF-DT"	"SNRPF-DT"
"6638"	"SNRPN"	"ENSG00000128739"	"SNRPN"	"SNRPN"	"HCERN3|PWCR|RT-LI|SM-D|SMN|SNRNP-N|SNURF-SNRPN|sm-N|SNRPN"
"6640"	"SNTA1"	"ENSG00000101400"	"SNTA1"	"SNTA1"	"LQT12|SNT1|TACIP1|dJ1187J4.5|SNTA1"
"6641"	"SNTB1"	"ENSG00000172164"	"SNTB1"	"SNTB1"	"59-DAP|A1B|BSYN2|DAPA1B|SNT2|SNT2B1|TIP-43|SNTB1"
"6645"	"SNTB2"	"ENSG00000168807"	"SNTB2"	"SNTB2"	"D16S2531E|EST25263|SNT2B2|SNT3|SNTL|SNTB2"
"54212"	"SNTG1"	"ENSG00000147481"	"SNTG1"	"SNTG1"	"G1SYN|SYN4|SNTG1"
"54221"	"SNTG2"	"ENSG00000172554"	"SNTG2"	"SNTG2"	"G2SYN|SYN5|SNTG2"
"132203"	"SNTN"	"ENSG00000188817"	"SNTN"	"SNTN"	"S100A1L|S100AL|sentan|SNTN"
"4809"	"SNU13"	"ENSG00000100138"	"SNU13"	"SNU13"	"15.5K|FA-1|FA1|NHP2L1|NHPX|OTK27|SNRNP15-5|SPAG12|SSFA1|SNU13"
"10073"	"SNUPN"	"ENSG00000169371"	"SNUPN"	"SNUPN"	"KPNBL|RNUT1|Snurportin1|SNUPN"
"8926"	"SNURF"	"ENSG00000273173"	"SNURF"	"SNURF"	"SNURF"
"22938"	"SNW1"	"ENSG00000100603"	"SNW1"	"SNW1"	"Bx42|FUN20|NCOA-62|PRPF45|Prp45|SKIIP|SKIP|SKIP1|SNW1"
"6642"	"SNX1"	"ENSG00000028528"	"SNX1"	"SNX1"	"HsT17379|VPS5|SNX1"
"29887"	"SNX10"	"ENSG00000086300"	"SNX10"	"SNX10"	"OPTB8|SNX10"
"29916"	"SNX11"	"ENSG00000002919"	"SNX11"	"SNX11"	"SNX11"
"29934"	"SNX12"	"ENSG00000147164"	"SNX12"	"SNX12"	"SNX12"
"23161"	"SNX13"	"ENSG00000071189"	"SNX13"	"SNX13"	"RGS-PX1|SNX13"
"57231"	"SNX14"	"ENSG00000135317"	"SNX14"	"SNX14"	"RGS-PX2|SCAR20|SNX14"
"29907"	"SNX15"	"ENSG00000110025"	"SNX15"	"SNX15"	"HSAF001435|SNX15"
"64089"	"SNX16"	"ENSG00000104497"	"SNX16"	"SNX16"	"SNX16"
"9784"	"SNX17"	"ENSG00000115234"	"SNX17"	"SNX17"	"SNX17"
"6643"	"SNX2"	"ENSG00000205302"	"SNX2"	"SNX2"	"TRG-9|SNX2"
"124460"	"SNX20"	"ENSG00000167208"	"SNX20"	"SNX20"	"SLIC1|SNX20"
"90203"	"SNX21"	"ENSG00000124104"	"SNX21"	"SNX21"	"C20orf161|PP3993|SNX-L|SNXL|dJ337O18.4|SNX21"
"79856"	"SNX22"	"ENSG00000157734"	"SNX22"	"SNX22"	"SNX22"
"28966"	"SNX24"	"ENSG00000064652"	"SNX24"	"SNX24"	"PRO1284|SBBI31|SNX24"
"81609"	"SNX27"	"ENSG00000143376"	"SNX27"	"SNX27"	"MRT1|MY014|SNX27"
"92017"	"SNX29"	"ENSG00000048471"	"SNX29"	"SNX29"	"A-388D4.1|RUNDC2A|SNX29"
"8724"	"SNX3"	"ENSG00000112335"	"SNX3"	"SNX3"	"Grd19|MCOPS8|SDP3|SNX3"
"401548"	"SNX30"	"ENSG00000148158"	"SNX30"	"SNX30"	"ATG24A|SNX30"
"169166"	"SNX31"	"ENSG00000174226"	"SNX31"	"SNX31"	"SNX31"
"254122"	"SNX32"	"ENSG00000172803"	"SNX32"	"SNX32"	"SNX6B|SNX32"
"257364"	"SNX33"	"ENSG00000173548"	"SNX33"	"SNX33"	"SH3PX3|SH3PXD3C|SNX30|SNX33"
"8723"	"SNX4"	"ENSG00000114520"	"SNX4"	"SNX4"	"ATG24B|SNX4"
"58533"	"SNX6"	"ENSG00000129515"	"SNX6"	"SNX6"	"MSTP010|TFAF2|SNX6"
"51375"	"SNX7"	"ENSG00000162627"	"SNX7"	"SNX7"	"SNX7"
"29886"	"SNX8"	"ENSG00000106266"	"SNX8"	"SNX8"	"Mvp1|SNX8"
"51429"	"SNX9"	"ENSG00000130340"	"SNX9"	"SNX9"	"SDP1|SH3PX1|SH3PXD3A|WISP|SNX9"
"6646"	"SOAT1"	"ENSG00000057252"	"SOAT1"	"SOAT1"	"ACACT|ACAT|ACAT-1|ACAT1|SOAT|STAT|SOAT1"
"8435"	"SOAT2"	"ENSG00000167780"	"SOAT2"	"SOAT2"	"ACACT2|ACAT2|ARGP2|SOAT2"
"55084"	"SOBP"	"ENSG00000112320"	"SOBP"	"SOBP"	"JXC1|MRAMS|SOBP"
"8651"	"SOCS1"	"ENSG00000185338"	"SOCS1"	"SOCS1"	"AISIMD|CIS1|CISH1|JAB|SOCS-1|SSI-1|SSI1|TIP-3|TIP3|SOCS1"
"8835"	"SOCS2"	"ENSG00000120833"	"SOCS2"	"SOCS2"	"CIS2|Cish2|SOCS-2|SSI-2|SSI2|STATI2|SOCS2"
"144481"	"SOCS2-AS1"	"ENSG00000246985"	"SOCS2-AS1"	"SOCS2-AS1"	"SOCS2-AS1"
"9021"	"SOCS3"	"ENSG00000184557"	"SOCS3"	"SOCS3"	"ATOD4|CIS3|Cish3|SOCS-3|SSI-3|SSI3|SOCS3"
"101928674"	"SOCS3-DT"	"ENSG00000266970"	"SOCS3-DT"	"SOCS3-DT"	"SOCS3-DT"
"122809"	"SOCS4"	"ENSG00000180008"	"SOCS4"	"SOCS4"	"SOCS7|SOCS4"
"9655"	"SOCS5"	"ENSG00000171150"	"SOCS5"	"SOCS5"	"CIS6|CISH6|Cish5|SOCS-5|SOCS5"
"9306"	"SOCS6"	"ENSG00000170677"	"SOCS6"	"SOCS6"	"CIS-4|CIS4|HSPC060|SOCS-4|SOCS-6|SOCS4|SSI4|STAI4|STATI4|SOCS6"
"30837"	"SOCS7"	"ENSG00000274211"	"SOCS7"	"SOCS7"	"NAP4|NCKAP4|SOCS7"
"100129518"	"SOD2-OT1"	"ENSG00000285427"	"SOD2-OT1"	"SOD2-OT1"	"SOD2|SOD2-OT1"
"6649"	"SOD3"	"ENSG00000109610"	"SOD3"	"SOD3"	"EC-SOD|SOD3"
"140710"	"SOGA1"	"ENSG00000149639"	"SOGA1"	"SOGA1"	"C20orf117|KIAA0889|SOGA|SOGA1"
"387104"	"SOGA3"	"ENSG00000214338"	"SOGA3"	"SOGA3"	"C6orf174|dJ403A15.3|SOGA3"
"402381"	"SOHLH1"	"ENSG00000165643"	"SOHLH1"	"SOHLH1"	"C9orf157|NOHLH|ODG5|SPATA27|SPGF32|TEB2|bA100C15.3|bHLHe80|SOHLH1"
"54937"	"SOHLH2"	"ENSG00000120669"	"SOHLH2"	"SOHLH2"	"SOSF2|SPATA28|TEB1|bHLHe81|SOHLH2"
"6651"	"SON"	"ENSG00000159140"	"SON"	"SON"	"BASS1|C21orf50|DBP-5|NREBP|SON3|TOKIMS|SON"
"10580"	"SORBS1"	"ENSG00000095637"	"SORBS1"	"SORBS1"	"CAP|FLAF2|R85FL|SH3D5|SH3P12|SORB1|SORBS1"
"8470"	"SORBS2"	"ENSG00000154556"	"SORBS2"	"SORBS2"	"ARGBP2|PRO0618|SORBS2"
"10174"	"SORBS3"	"ENSG00000120896"	"SORBS3"	"SORBS3"	"SCAM-1|SCAM1|SH3D4|SORBS3"
"114815"	"SORCS1"	"ENSG00000108018"	"SORCS1"	"SORCS1"	"hSorCS|SORCS1"
"57537"	"SORCS2"	"ENSG00000184985"	"SORCS2"	"SORCS2"	"SORCS2"
"22986"	"SORCS3"	"ENSG00000156395"	"SORCS3"	"SORCS3"	"SORCS|SORCS3"
"100505890"	"SORCS3-AS1"	"ENSG00000226387"	"SORCS3-AS1"	"SORCS3-AS1"	"SORCS3-AS1"
"6652"	"SORD"	"ENSG00000140263"	"SORD"	"SORD"	"HEL-S-95n|RDH|SDH|SORD1|SORDD|XDH|SORD"
"653381"	"SORD2P"	"ENSG00000290387"	"SORD2P"	"SORD2P"	"SORD2|SORD2P"
"6653"	"SORL1"	"ENSG00000137642"	"SORL1"	"SORL1"	"C11orf32|LR11|LRP9|SORLA|SorLA-1|gp250|SORL1"
"6272"	"SORT1"	"ENSG00000134243"	"SORT1"	"SORT1"	"Gp95|LDLCQ6|NT3|NTR3|SORT1"
"6654"	"SOS1"	"ENSG00000115904"	"SOS1"	"SOS1"	"GF1|GGF1|GINGF|HGF|NS4|SOS-1|SOS1"
"6655"	"SOS2"	"ENSG00000100485"	"SOS2"	"SOS2"	"NS9|SOS-2|SOS2"
"50964"	"SOST"	"ENSG00000167941"	"SOST"	"SOST"	"CDD|DAND6|SOST1|VBCH|SOST"
"25928"	"SOSTDC1"	"ENSG00000171243"	"SOSTDC1"	"SOSTDC1"	"CDA019|DAND7|ECTODIN|USAG1|SOSTDC1"
"134548"	"SOWAHA"	"ENSG00000198944"	"SOWAHA"	"SOWAHA"	"ANKRD43|SOWAHA"
"345079"	"SOWAHB"	"ENSG00000186212"	"SOWAHB"	"SOWAHB"	"ANKRD56|SOWAHB"
"347454"	"SOWAHD"	"ENSG00000187808"	"SOWAHD"	"SOWAHD"	"ANKRD58|SOWAHD"
"6656"	"SOX1"	"ENSG00000182968"	"SOX1"	"SOX1"	"SOX1"
"6663"	"SOX10"	"ENSG00000100146"	"SOX10"	"SOX10"	"DOM|PCWH|SOX-10|WS2E|WS4|WS4C|SOX10"
"6664"	"SOX11"	"ENSG00000176887"	"SOX11"	"SOX11"	"CSS9|MRD27|SOX11"
"6666"	"SOX12"	"ENSG00000177732"	"SOX12"	"SOX12"	"SOX22|SOX12"
"9580"	"SOX13"	"ENSG00000143842"	"SOX13"	"SOX13"	"ICA12|Sox-13|SOX13"
"8403"	"SOX14"	"ENSG00000168875"	"SOX14"	"SOX14"	"SOX28|SOX14"
"6665"	"SOX15"	"ENSG00000129194"	"SOX15"	"SOX15"	"SOX20|SOX26|SOX27|SOX15"
"64321"	"SOX17"	"ENSG00000164736"	"SOX17"	"SOX17"	"VUR3|SOX17"
"54345"	"SOX18"	"ENSG00000203883"	"SOX18"	"SOX18"	"HLTRS|HLTS|SOX18"
"100505996"	"SOX1-OT"	"ENSG00000224243"	"SOX1-OT"	"SOX1-OT"	"LINC00403|SOX1-OT"
"6657"	"SOX2"	"ENSG00000181449"	"SOX2"	"SOX2"	"ANOP3|MCOPS3|SOX2"
"11166"	"SOX21"	"ENSG00000125285"	"SOX21"	"SOX21"	"SOX25|SOX21"
"100507533"	"SOX21-AS1"	"ENSG00000227640"	"SOX21-AS1"	"SOX21-AS1"	"SOX21-AS1"
"347689"	"SOX2-OT"	"ENSG00000242808"	"SOX2-OT"	"SOX2-OT"	"NCRNA00043|SOX2OT|SOX2-OT"
"6658"	"SOX3"	"ENSG00000134595"	"SOX3"	"SOX3"	"GHDX|MRGH|PHP|PHPX|SOXB|SOX3"
"11063"	"SOX30"	"ENSG00000039600"	"SOX30"	"SOX30"	"SOX30"
"6659"	"SOX4"	"ENSG00000124766"	"SOX4"	"SOX4"	"CSS10|EVI16|SOX4"
"101928471"	"SOX5-AS1"	"ENSG00000256120"	"SOX5-AS1"	"SOX5-AS1"	"SOX5-AS1"
"55553"	"SOX6"	"ENSG00000110693"	"SOX6"	"SOX6"	"HSSOX6|SOXD|TOLCAS|SOX6"
"83595"	"SOX7"	"ENSG00000171056"	"SOX7"	"SOX7"	"SOX7"
"30812"	"SOX8"	"ENSG00000005513"	"SOX8"	"SOX8"	"SOX8"
"6662"	"SOX9"	"ENSG00000125398"	"SOX9"	"SOX9"	"CMD1|CMPD1|SRA1|SRXX2|SRXY10|SOX9"
"400618"	"SOX9-AS1"	"ENSG00000234899"	"SOX9-AS1"	"SOX9-AS1"	"SOX9-AS1"
"11262"	"SP140"	"ENSG00000079263"	"SP140"	"SP140"	"LYSP100|LYSP100-A|LYSP100-B|SP140"
"93349"	"SP140L"	"ENSG00000185404"	"SP140L"	"SP140L"	"SP140L"
"6668"	"SP2"	"ENSG00000167182"	"SP2"	"SP2"	"SP2"
"102724532"	"SP2-DT"	"ENSG00000264920"	"SP2-DT"	"SP2-DT"	"SP2-DT"
"6670"	"SP3"	"ENSG00000172845"	"SP3"	"SP3"	"SPR2|SP3"
"100131390"	"SP9"	"ENSG00000217236"	"SP9"	"SP9"	"ZNF990|SP9"
"158376"	"SPAAR"	"ENSG00000235387"	"SPAAR"	"SPAAR"	"LINC00961|SPAR|SPAAR"
"81833"	"SPACA1"	"ENSG00000118434"	"SPACA1"	"SPACA1"	"SAMP32|SPACA1"
"124912"	"SPACA3"	"ENSG00000141316"	"SPACA3"	"SPACA3"	"ALLP17|CT54|LYC3|LYZC|LYZL3|SLLP1|SPACA3"
"171169"	"SPACA4"	"ENSG00000177202"	"SPACA4"	"SPACA4"	"SAMP14|SPACA4"
"389852"	"SPACA5"	"ENSG00000171489"	"SPACA5"	"SPACA5"	"LYC5|LYZL5|PNPK6288|SLLP-X|SLLP2|UNQ6288|SPACA5"
"729201"	"SPACA5B"	"ENSG00000171478"	"SPACA5B"	"SPACA5B"	"LYZL5B|SPACA5B"
"147650"	"SPACA6"	"ENSG00000182310"	"SPACA6"	"SPACA6"	"LET7EH|LINC00085|NCRNA00085|SPACA6P|SPACA6"
"102238594"	"SPACA6-AS1"	"ENSG00000269959"	"SPACA6-AS1"	"SPACA6-AS1"	"LINC01129|SPACA6P-AS|SPACA6-AS1"
"11092"	"SPACA9"	"ENSG00000165698"	"SPACA9"	"SPACA9"	"C9orf9|Mast|SPACA9"
"402573"	"SPACDR"	"ENSG00000185955"	"SPACDR"	"SPACDR"	"C7orf61|SPACDR"
"112577516"	"SPADH"	"ENSG00000286135"	"LOC112577516"	"SPADH"	NA
"6674"	"SPAG1"	"ENSG00000104450"	"SPAG1"	"SPAG1"	"CILD28|CT140|DNAAF13|HEL-S-268|HSD-3.8|SP75|TPIS|SPAG1"
"653423"	"SPAG11A"	"ENSG00000178287"	"SPAG11A"	"SPAG11A"	"EDDM2A|HE2|SPAG11A"
"10407"	"SPAG11B"	"ENSG00000164871"	"SPAG11B"	"SPAG11B"	"EDDM2B|EP2|EP2C|EP2D|HE2|HE2C|SPAG11|SPAG11A|SPAG11B"
"124906741"	"SPAG11B"	"ENSG00000164871"	"LOC124906741"	"SPAG11B"	"EDDM2B|EP2|EP2C|EP2D|HE2|HE2C|SPAG11|SPAG11A|SPAG11B"
"79582"	"SPAG16"	"ENSG00000144451"	"SPAG16"	"SPAG16"	"PF20|WDR29|SPAG16"
"200162"	"SPAG17"	"ENSG00000155761"	"SPAG17"	"SPAG17"	"CT143|PF6|SPGF55|SPAG17"
"6676"	"SPAG4"	"ENSG00000061656"	"SPAG4"	"SPAG4"	"CT127|SUN4|SPAG4"
"10615"	"SPAG5"	"ENSG00000076382"	"SPAG5"	"SPAG5"	"DEEPEST|MAP126|hMAP126|SPAG5"
"9576"	"SPAG6"	"ENSG00000077327"	"SPAG6"	"SPAG6"	"CFAP194|CT141|FAP194|Repro-SA-1|pf16|SPAG6"
"9552"	"SPAG7"	"ENSG00000091640"	"SPAG7"	"SPAG7"	"ACRP|FSA-1|SPAG7"
"26206"	"SPAG8"	"ENSG00000137098"	"SPAG8"	"SPAG8"	"BS-84|CILD28|CT142|HSD-1|SMP1|SPAG3|hSMP-1|SPAG8"
"9043"	"SPAG9"	"ENSG00000008294"	"SPAG9"	"SPAG9"	"CT89|HLC-6|HLC4|HLC6|JIP-4|JIP4|JLP|PHET|PIG6|SPAG9"
"6677"	"SPAM1"	"ENSG00000106304"	"SPAM1"	"SPAM1"	"HEL-S-96n|HYA1|HYAL1|HYAL3|HYAL5|PH-20|PH20|SPAG15|SPAM1"
"30014"	"SPANXA1"	"ENSG00000198021"	"SPANXA1"	"SPANXA1"	"CT11.1|CT11.3|NAP-X|SPAN-X|SPAN-Xa|SPAN-Xb|SPANX|SPANX-A|SPANXA1"
"728712"	"SPANXA2"	"ENSG00000203926"	"SPANXA2"	"SPANXA2"	"CT11.1|CT11.3|SPANX|SPANX-A|SPANX-C|SPANXA|SPANXC|SPANXA2"
"619455"	"SPANXA2-OT1"	"ENSG00000277215"	"SPANXA2-OT1"	"SPANXA2-OT1"	"CXorf18|SPANXA2-OT1"
"728695"	"SPANXB1"	"ENSG00000227234"	"SPANXB1"	"SPANXB1"	"B1|CT11.2|SPANX-B|SPANXB|SPANXB2|SPANXF1|SPANXF2|SPANXB1"
"64663"	"SPANXC"	"ENSG00000198573"	"SPANXC"	"SPANXC"	"CT11.3|CTp11|SPANX-C|SPANX-E|SPANXE|SPANXC"
"64648"	"SPANXD"	"ENSG00000196406"	"SPANXD"	"SPANXD"	"CT11.3|CT11.4|SPANX-C|SPANX-D|SPANX-E|SPANXC|SPANXE|dJ171K16.1|SPANXD"
"494118"	"SPANXN1"	"ENSG00000203923"	"SPANXN1"	"SPANXN1"	"CT11.6|SPANXN1"
"494119"	"SPANXN2"	"ENSG00000268988"	"SPANXN2"	"SPANXN2"	"CT11.7|SPANX-N2|SPANXN2"
"139067"	"SPANXN3"	"ENSG00000189252"	"SPANXN3"	"SPANXN3"	"CT11.8|SPANX-N3|SPANXN3"
"441525"	"SPANXN4"	"ENSG00000189326"	"SPANXN4"	"SPANXN4"	"CT11.9|SPANXN4"
"494197"	"SPANXN5"	"ENSG00000204363"	"SPANXN5"	"SPANXN5"	"CT11.10|SPANX-N5|SPANXN5"
"6678"	"SPARC"	"ENSG00000113140"	"SPARC"	"SPARC"	"BM-40|OI17|ON|ONT|SPARC"
"8404"	"SPARCL1"	"ENSG00000152583"	"SPARCL1"	"SPARCL1"	"MAST 9|MAST9|PIG33|SC1|SPARCL1"
"23111"	"SPART"	"ENSG00000133104"	"SPART"	"SPART"	"SPG20|TAHCCP1|SPART"
"6683"	"SPAST"	"ENSG00000021574"	"SPAST"	"SPAST"	"ADPSP|FSP2|SPG4|SPAST"
"100505741"	"SPATA1"	"ENSG00000122432"	"SPATA1"	"SPATA1"	"SP-2|SPAP1|SPATA1"
"353324"	"SPATA12"	"ENSG00000186451"	"SPATA12"	"SPATA12"	"SRG5|SPATA12"
"221178"	"SPATA13"	"ENSG00000182957|ENSG00000228741"	"SPATA13"	"SPATA13"	"ARHGEF29|ASEF2|SPATA13"
"100874231"	"SPATA13-AS1"	"ENSG00000227213"	"SPATA13-AS1"	"SPATA13-AS1"	"SPATA13-AS1"
"83893"	"SPATA16"	"ENSG00000144962"	"SPATA16"	"SPATA16"	"NYD-SP12|SPGF6|SPATA16"
"128153"	"SPATA17"	"ENSG00000162814"	"SPATA17"	"SPATA17"	"CFAP305|FAP305|IQCH|MOT17|MSRG-11|MSRG11|SPATA17"
"103752555"	"SPATA17-AS1"	"ENSG00000234070"	"SPATA17-AS1"	"SPATA17-AS1"	"SPATA17-AS1"
"132671"	"SPATA18"	"ENSG00000163071"	"SPATA18"	"SPATA18"	"Mieap|SPETEX1|SPATA18"
"219938"	"SPATA19"	"ENSG00000166118"	"SPATA19"	"SPATA19"	"CT132|SPAS1|spergen1|SPATA19"
"9825"	"SPATA2"	"ENSG00000158480"	"SPATA2"	"SPATA2"	"PD1|PPP1R145|tamo|SPATA2"
"64847"	"SPATA20"	"ENSG00000006282"	"SPATA20"	"SPATA20"	"HEL-S-98|SSP411|Tisp78|SPATA20"
"374955"	"SPATA21"	"ENSG00000187144"	"SPATA21"	"SPATA21"	"spergen-2|spergen2|SPATA21"
"84690"	"SPATA22"	"ENSG00000141255"	"SPATA22"	"SPATA22"	"NYD-SP20|NYDSP20|SPATA22"
"202051"	"SPATA24"	"ENSG00000170469"	"SPATA24"	"SPATA24"	"CCDC161|T6441|SPATA24"
"128497"	"SPATA25"	"ENSG00000149634"	"SPATA25"	"SPATA25"	"C20orf165|TSG23|dJ337O18.8|SPATA25"
"124044"	"SPATA2L"	"ENSG00000158792"	"SPATA2L"	"SPATA2L"	"C16orf76|tamo|SPATA2L"
"130560"	"SPATA3"	"ENSG00000173699"	"SPATA3"	"SPATA3"	"TSARG1|SPATA3"
"647060"	"SPATA31A1"	"ENSG00000204849"	"SPATA31A1"	"SPATA31A1"	"C9orf36|C9orf36A|FAM75A1|FAM75A2|SPATA31A2|SPATA31A1"
"727830"	"SPATA31A3"	"ENSG00000275969"	"SPATA31A3"	"SPATA31A3"	"FAM75A3|SPATA31A3"
"727905"	"SPATA31A5"	"ENSG00000276581"	"SPATA31A5"	"SPATA31A5"	"FAM75A5|SPATA31A5"
"389730"	"SPATA31A6"	"ENSG00000185775"	"SPATA31A6"	"SPATA31A6"	"FAM75A6|SPATA31A6"
"26165"	"SPATA31A7"	"ENSG00000276040"	"SPATA31A7"	"SPATA31A7"	"AEP1|C9orf36|C9orf36A|FAM75A4|FAM75A7|SPATA31A4|SPATA31A7"
"441452"	"SPATA31C1"	"ENSG00000230246"	"SPATA31C1"	"SPATA31C1"	"FAM75C1|SPATA31C2|SPATA31C1"
"645961"	"SPATA31C2"	"ENSG00000177910"	"SPATA31C2"	"SPATA31C2"	"FAM75C2|SPATA31C2"
"389763"	"SPATA31D1"	"ENSG00000214929"	"SPATA31D1"	"SPATA31D1"	"FAM75D1|SPATA31D1"
"389762"	"SPATA31D3"	"ENSG00000186788"	"SPATA31D3"	"SPATA31D3"	"FAM75D3|SPATA31D3"
"389761"	"SPATA31D4"	"ENSG00000189357"	"SPATA31D4"	"SPATA31D4"	"FAM75D3|FAM75D4|SPATA31D3|SPATA31D4"
"347127"	"SPATA31D5P"	"ENSG00000291172"	"SPATA31D5P"	"SPATA31D5P"	"FAM75D5|FAM75D5P|SPATA31D5P"
"286234"	"SPATA31E1"	"ENSG00000177992"	"SPATA31E1"	"SPATA31E1"	"C9orf79|FAM75E1|SPATA31E1"
